chunk_id,title,category,text_preview
https://support.grammarly.com/hc/en-us/articles/360058228672-How-do-I-manage-my-linked-social-accounts#372,How do I manage my linked social accounts?,Update Your Account,"Title: How do I manage my linked social accounts?
Category: Update Your Account

Grammarly supports linking multiple social accounts to a single Grammarly account. In most cases, this happens implicit..."
https://support.grammarly.com/hc/en-us/articles/360003815972-How-does-Grammarly-keep-my-data-secure-on-their-servers-at-rest#373,How does Grammarly keep my data secure on their servers (at rest)?,Privacy and Security,"Title: How does Grammarly keep my data secure on their servers (at rest)?
Category: Privacy and Security

Grammarly protects your data on our servers using a combination of technical, physical, and lo..."
https://support.grammarly.com/hc/en-us/articles/115000089991-Download-Grammarly-receipts#374,Download Grammarly receipts,Account Settings,"Title: Download Grammarly receipts
Category: Account Settings

To access your receipts, go to the
Subscription
tab in your account
and click the
Download All
button to access your receipts:
To downloa..."
https://support.grammarly.com/hc/en-us/articles/4422076438029-How-to-deploy-Grammarly-for-Windows#375,How to deploy Grammarly for Windows,Deployment Guide for IT Teams,"Title: How to deploy Grammarly for Windows
Category: Deployment Guide for IT Teams

You can silently install Grammarly for Windows on multiple computers at once using Microsoft Intune cloud-based devi..."
https://support.grammarly.com/hc/en-us/articles/21227721882253-Introducing-app-actions#376,Introducing app actions,Generative AI assistance,"Title: Introducing app actions
Category: Generative AI assistance

Who has access:
- Grammarly Pro, Grammarly Premium, Grammarly Business, and Grammarly Enterprise users
- Grammarly for Education user..."
https://support.grammarly.com/hc/en-us/articles/360037424871-About-Grammarly-s-affiliate-program#377,About Grammarly's affiliate program,Grammarly's Affiliate Program,"Title: About Grammarly's affiliate program
Category: Grammarly's Affiliate Program

Grammarly's affiliate program works in a very simple way: you place either a tracking text link or a banner on your ..."
https://support.grammarly.com/hc/en-us/articles/360003835331-Can-anyone-at-Grammarly-read-my-text#378,Can anyone at Grammarly read my text?,Privacy and Security,"Title: Can anyone at Grammarly read my text?
Category: Privacy and Security

No, only those who have an approved need to access certain data are given access to that data—access is granted via specifi..."
https://support.grammarly.com/hc/en-us/articles/115000930251-Cancel-my-subscription#379,Cancel my subscription,Manage Subscription & Billing,"Title: Cancel my subscription
Category: Manage Subscription & Billing

Included in:
Grammarly Pro and Business plans
Managed by:
Admins
Go to the
Subscription
page.
Scroll down to the bottom of the pa..."
https://support.grammarly.com/hc/en-us/articles/4428305823117-Suggestions-are-not-applied-in-Google-Docs-in-Chrome#380,Suggestions are not applied in Google Docs in Chrome,Grammarly Browser Extension,"Title: Suggestions are not applied in Google Docs in Chrome
Category: Grammarly Browser Extension

If you are experiencing an issue where suggestions don’t get applied, please make sure you are using ..."
https://support.grammarly.com/hc/en-us/articles/38552360525837-AI-Grader-user-guide#381,AI Grader user guide,Agents,"Title: AI Grader user guide
Category: Agents

The AI Grader agent is a great way to evaluate the quality of your writing assignment
before
you submit it. Instead of relying on generic AI for basic fee..."
https://support.grammarly.com/hc/en-us/articles/26799394449805-How-to-retrieve-performance-logs-in-Grammarly-for-Windows#382,How to retrieve performance logs in Grammarly for Windows,Grammarly for Windows and Mac,"Title: How to retrieve performance logs in Grammarly for Windows
Category: Grammarly for Windows and Mac

Our Support team may request performance logs if there is a performance issue with Grammarly f..."
https://support.grammarly.com/hc/en-us/articles/360058105432-Can-I-link-my-Google-Facebook-or-Apple-accounts-to-my-Grammarly-account#383,"Can I link my Google, Facebook, or Apple accounts to my Grammarly account?",Update Your Account,"Title: Can I link my Google, Facebook, or Apple accounts to my Grammarly account?
Category: Update Your Account

You can link your Google, Facebook, or Apple account to a single Grammarly account. Kee..."
https://support.grammarly.com/hc/en-us/articles/36861657286541-How-do-I-get-a-post-payment-invoice#384,How do I get a post-payment invoice?,Manage Subscription & Billing,"Title: How do I get a post-payment invoice?
Category: Manage Subscription & Billing

If you need a document confirming your payment, you can download your payment receipt.
To do that, go to the
Subscr..."
https://support.grammarly.com/hc/en-us/articles/360051749352-Remove-team-members-with-SSO-activated#385,Remove team members with SSO activated,SAML Single Sign-On,"Title: Remove team members with SSO activated
Category: SAML Single Sign-On

Included in:
Grammarly Pro, Business, Enterprise, and Grammarly for Education plans
Managed by:
Admins and members with des..."
https://support.grammarly.com/hc/en-us/articles/8341875702413-How-to-deploy-Grammarly-for-Mac#386,How to deploy Grammarly for Mac,Deployment Guide for IT Teams,"Title: How to deploy Grammarly for Mac
Category: Deployment Guide for IT Teams

You can silently install Grammarly for Mac on multiple computers at once using the Jamf cloud-based MDM service.
Minimum..."
https://support.grammarly.com/hc/en-us/articles/115000091712-Select-between-document-types-in-Grammarly-for-Microsoft-Office#387,Select between document types in Grammarly for Microsoft Office,Grammarly for Microsoft Office,"Title: Select between document types in Grammarly for Microsoft Office
Category: Grammarly for Microsoft Office

Important:
Grammarly for Microsoft Office will no longer be updated. We suggest switchi..."
https://support.grammarly.com/hc/en-us/articles/4418264353677-How-do-I-sign-out-of-a-device-I-no-longer-use#388,How do I sign out of a device I no longer use?,Account Security,"Title: How do I sign out of a device I no longer use?
Category: Account Security

If you stopped using a particular device, you can sign out in the Grammarly Security Hub:
Sign in to your
Grammarly ac..."
https://support.grammarly.com/hc/en-us/articles/4412825587085-Grammarly-for-Windows-or-Grammarly-for-Mac-disappeared#389,Grammarly for Windows or Grammarly for Mac disappeared,Grammarly for Windows and Mac,"Title: Grammarly for Windows or Grammarly for Mac disappeared
Category: Grammarly for Windows and Mac

Important:
Sometimes, this issue can be solved by simply restarting your computer. Make sure that..."
https://support.grammarly.com/hc/en-us/articles/115000091312-Grammarly-Handbook#390,Grammarly Handbook,Other Grammarly Services,"Title: Grammarly Handbook
Category: Other Grammarly Services

The
Grammarly Handbook
is a virtual grammar handbook that describes various grammatical rules and offers examples of correct and incorrect..."
https://support.grammarly.com/hc/en-us/articles/115000091652-Grammarly-for-Microsoft-Office-system-requirements#391,Grammarly for Microsoft Office system requirements,Grammarly for Microsoft Office,"Title: Grammarly for Microsoft Office system requirements
Category: Grammarly for Microsoft Office

The following system requirements must be met to operate Grammarly for Microsoft Office within Micro..."
https://support.grammarly.com/hc/en-us/articles/360047727871-How-to-install-Grammarly-on-a-desktop-computer#392,How to install Grammarly on a desktop computer?,Grammarly for Windows and Mac,"Title: How to install Grammarly on a desktop computer?
Category: Grammarly for Windows and Mac

Grammarly for Windows and Grammarly for Mac integrate with popular applications and websites to bring ou..."
https://support.grammarly.com/hc/en-us/articles/360009187612-How-does-the-Grammarly-Keyboard-work-on-iPhones#393,How does the Grammarly Keyboard work on iPhones?,Grammarly for iPhone,"Title: How does the Grammarly Keyboard work on iPhones?
Category: Grammarly for iPhone

Grammarly for iPhone is several apps in one—by installing it once, you’ll have access to the Grammarly Keyboard,..."
https://support.grammarly.com/hc/en-us/articles/360056099552-How-to-prevent-Grammarly-for-Microsoft-Office-from-updating-automatically#394,How to prevent Grammarly for Microsoft Office from updating automatically,Grammarly for Microsoft Office,"Title: How to prevent Grammarly for Microsoft Office from updating automatically
Category: Grammarly for Microsoft Office

Important:
Grammarly for Microsoft Office will no longer be updated. We sugge..."
https://support.grammarly.com/hc/en-us/articles/360056101332-How-to-install-Grammarly-for-Microsoft-Office-on-a-terminal-server#395,How to install Grammarly for Microsoft Office on a terminal server,Grammarly for Microsoft Office,"Title: How to install Grammarly for Microsoft Office on a terminal server
Category: Grammarly for Microsoft Office

Important:
Grammarly for Microsoft Office will no longer be updated. We suggest swit..."
https://support.grammarly.com/hc/en-us/articles/31625547341965-Receive-OAuth-2-0-credentials#396,Receive OAuth 2.0 credentials,Grammarly API,"Title: Receive OAuth 2.0 credentials
Category: Grammarly API

Included in:
Grammarly Enterprise and Grammarly for Education plans
Managed by:
Admins
Grammarly API uses OAuth 2.0 protocol for secure in..."
https://support.grammarly.com/hc/en-us/articles/360044592352-Grammarly-for-iPad-user-guide#397,Grammarly for iPad user guide,Grammarly for iPad,"Title: Grammarly for iPad user guide
Category: Grammarly for iPad

Grammarly for iPad
allows you to access the Grammarly Editor and use
the Grammarly Keyboard
on your iPad through one app.
Before you
..."
https://support.grammarly.com/hc/en-us/articles/360048773912-Join-a-subscription-with-SSO-activated#398,Join a subscription with SSO activated,SAML Single Sign-On,"Title: Join a subscription with SSO activated
Category: SAML Single Sign-On

If your organization uses SAML single sign-on (SSO) authentication for its Grammarly subscription, please launch Grammarly ..."
https://support.grammarly.com/hc/en-us/articles/360024580031-Error-Your-Internet-Connection-Is-Unstable#399,Error: Your Internet Connection Is Unstable,Grammarly Editor,"Title: Error: Your Internet Connection Is Unstable
Category: Grammarly Editor

When checking a document, you might see an error message saying ""Your Internet Connection Is Unstable""
:
To resolve this,..."
https://support.grammarly.com/hc/en-us/articles/27530062641293-Personal-data-report#400,Personal data report,Privacy and Security,"Title: Personal data report
Category: Privacy and Security

You are able to see data that Grammarly associates with your account by requesting a personal data report.
Request a personal data report by..."
https://support.grammarly.com/hc/en-us/articles/17774768944269-Error-message-Can-t-help-with-this-text#401,"Error message: ""Can't help with this text""",Generative AI assistance,"Title: Error message: ""Can't help with this text""
Category: Generative AI assistance

If our generative AI assistance detects potentially sensitive language in the output it generates, users will rece..."
https://support.grammarly.com/hc/en-us/articles/13109786615309-How-can-I-view-a-list-of-Grammarly-s-suggestions#402,How can I view a list of Grammarly's suggestions?,Grammarly for Windows and Mac,"Title: How can I view a list of Grammarly's suggestions?
Category: Grammarly for Windows and Mac

In some cases, Grammarly can show you all its suggestions in the form of a list. When you're using Gra..."
https://support.grammarly.com/hc/en-us/articles/115000090251-Error-Text-Checking-Is-Temporarily-Unavailable#403,Error: Text Checking Is Temporarily Unavailable,Grammarly Editor,"Title: Error: Text Checking Is Temporarily Unavailable
Category: Grammarly Editor

If you see the error ""Text Checking Is Temporarily Unavailable
""
when checking a document, please follow the instruct..."
https://support.grammarly.com/hc/en-us/articles/29422880260621-Tailored-Assistance-Support#404,Tailored Assistance Support,Privacy and Security,"Title: Tailored Assistance Support
Category: Privacy and Security

Tailored assistance is a setting that allows Grammarly to collect, process, and store data, and to associate that data with your acco..."
https://support.grammarly.com/hc/en-us/articles/115000090092-Can-I-use-PayPal-to-pay-for-Grammarly#405,Can I use PayPal to pay for Grammarly?,How to Upgrade,"Title: Can I use PayPal to pay for Grammarly?
Category: How to Upgrade

Grammarly accepts PayPal as a payment method as long as it is available in your region.
If you are having trouble paying for Gra..."
https://support.grammarly.com/hc/en-us/articles/13509792602381-Set-up-SSO-with-Rippling#406,Set up SSO with Rippling,SAML Single Sign-On,"Title: Set up SSO with Rippling
Category: SAML Single Sign-On

Requirements
- Rippling account with access to the administrator console
-
Grammarly Business
, Grammarly Pro, or a
Grammarly for Educati..."
https://support.grammarly.com/hc/en-us/articles/360000934011-WebSockets-Configuration-Troubleshooting#407,WebSockets Configuration Troubleshooting,Grammarly for Microsoft Office,"Title: WebSockets Configuration Troubleshooting
Category: Grammarly for Microsoft Office

WebSockets have been a long time coming. They allow for truly live content to be displayed on web pages as if ..."
https://support.grammarly.com/hc/en-us/articles/115000090731-WebSockets-Support-Q-A-for-System-Administrators#408,WebSockets Support Q&A for System Administrators,Grammarly for Microsoft Office,"Title: WebSockets Support Q&A for System Administrators
Category: Grammarly for Microsoft Office

This article is meant to assist your system or network administrator with enabling WebSockets on your ..."
https://support.grammarly.com/hc/en-us/articles/4407988620173-How-to-use-Grammarly-through-the-Samsung-Keyboard#409,How to use Grammarly through the Samsung Keyboard,Grammarly for Samsung Keyboard,"Title: How to use Grammarly through the Samsung Keyboard
Category: Grammarly for Samsung Keyboard

Note:
Grammarly for Samsung Keyboard is available only on select devices running One UI 4.0 and highe..."
https://support.grammarly.com/hc/en-us/articles/115000090232-Why-can-t-I-upload-my-document#410,Why can't I upload my document?,Grammarly Editor,"Title: Why can't I upload my document?
Category: Grammarly Editor

To determine the root cause and resolve this issue, please check the following:
The number of characters in the document must be lowe..."
https://support.grammarly.com/hc/en-us/articles/30200604226573-Introducing-quick-fix#411,Introducing quick fix,Questions about Grammarly features,"Title: Introducing quick fix
Category: Questions about Grammarly features

Quick fix lets you instantly fix all critical spelling, punctuation, and grammar mistakes without taking your fingers off you..."
https://support.grammarly.com/hc/en-us/articles/4415390337037-I-can-t-test-SSO-Unsuccessful-request#412,I can’t test SSO: Unsuccessful request,Resolve Issues,"Title: I can’t test SSO: Unsuccessful request
Category: Resolve Issues

If you encounter this error when attempting to configure SSO, it is typically caused by incorrect SSO parameters and/or issues w..."
https://support.grammarly.com/hc/en-us/articles/115000091612-Turn-off-Grammarly-on-one-or-more-websites#413,Turn off Grammarly on one or more websites,Grammarly Browser Extension,"Title: Turn off Grammarly on one or more websites
Category: Grammarly Browser Extension

To turn off Grammarly’s browser extension for any website, follow these steps:
Go to the website in question
Cl..."
https://support.grammarly.com/hc/en-us/articles/17775079326349-Error-message-Something-went-wrong#414,"Error message: ""Something went wrong""",Generative AI assistance,"Title: Error message: ""Something went wrong""
Category: Generative AI assistance

This error message may appear if the prompt window has been left open for an extended period of time or if you have nav..."
https://support.grammarly.com/hc/en-us/articles/360045901052-Grammarly-tab-doesn-t-appear-in-Microsoft-Word-on-Mac-after-installation#415,Grammarly tab doesn't appear in Microsoft Word on Mac after installation,Grammarly for Microsoft Word on Mac,"Title: Grammarly tab doesn't appear in Microsoft Word on Mac after installation
Category: Grammarly for Microsoft Word on Mac

Important:
Grammarly for Microsoft Word on Mac will no longer be updated...."
https://support.grammarly.com/hc/en-us/articles/30916398193037-Introducing-paragraph-level-rewrites#416,Introducing paragraph-level rewrites,Questions about Grammarly features,"Title: Introducing paragraph-level rewrites
Category: Questions about Grammarly features

Paragraph-level rewrites reduce the time you spend on your text by quickly rewriting entire paragraphs or sele..."
https://support.grammarly.com/hc/en-us/articles/27952775125133-How-to-reinstall-Grammarly-for-Android#417,How to reinstall Grammarly for Android,Grammarly for Android,"Title: How to reinstall Grammarly for Android
Category: Grammarly for Android

You may be able to solve a problem by reinstalling Grammarly for Android, but be aware that doing so will cause you to lo..."
https://support.grammarly.com/hc/en-us/articles/27540336731149-About-custom-roles#418,About custom roles,Manage Members & Permissions,"Title: About custom roles
Category: Manage Members & Permissions

Included in:
Grammarly Enterprise plans
Managed by:
Admins
Custom roles is an enterprise feature that allows organizations to tailor a..."
https://support.grammarly.com/hc/en-us/articles/115000090131-Why-am-I-seeing-multiple-charges-on-my-statement#419,Why am I seeing multiple charges on my statement?,Manage Payments,"Title: Why am I seeing multiple charges on my statement?
Category: Manage Payments

We will only charge you once per each billing period of your Grammarly subscription. If you see more charges than yo..."
https://support.grammarly.com/hc/en-us/articles/115000090072-How-can-I-pay-for-Grammarly#420,How can I pay for Grammarly?,How to Upgrade,"Title: How can I pay for Grammarly?
Category: How to Upgrade

Grammarly accepts the following payment methods:
Credit and Debit Cards
We accept Visa, MasterCard, Discover, American Express, and
UnionP..."
https://support.grammarly.com/hc/en-us/articles/115000091531-View-synonyms-or-vocabulary-enhancements#421,View synonyms or vocabulary enhancements,Grammarly Editor (classic),"Title: View synonyms or vocabulary enhancements
Category: Grammarly Editor (classic)

You can view suggested synonyms for most words in your document, and, in some cases, Grammarly may suggest changin..."
https://support.grammarly.com/hc/en-us/articles/360041826511-How-can-I-use-the-synonyms-feature-on-iOS#422,How can I use the synonyms feature on iOS?,Grammarly for iPhone,"Title: How can I use the synonyms feature on iOS?
Category: Grammarly for iPhone

Grammarly can suggest synonyms for the words you use in your text. To use the synonyms feature, please open the Gramma..."
https://support.grammarly.com/hc/en-us/articles/38552366848781-Grammarly-Expert-Review-user-guide#423,Grammarly Expert Review user guide,Agents,"Title: Grammarly Expert Review user guide
Category: Agents

The Expert Review agent identifies relevant subject-matter experts based on your text and suggests edits from the perspective of these exper..."
https://support.grammarly.com/hc/en-us/articles/360027918171-Is-Grammarly-safe#424,Is Grammarly safe?,Privacy and Security,"Title: Is Grammarly safe?
Category: Privacy and Security

Maintaining customer trust is critical for our mission, and we consider security and our users’ privacy a top priority. We are vigilant about ..."
https://support.grammarly.com/hc/en-us/articles/11967492973325-Grammarly-s-browser-extension-stopped-working-on-a-specific-website#425,Grammarly’s browser extension stopped working on a specific website,Grammarly Browser Extension,"Title: Grammarly’s browser extension stopped working on a specific website
Category: Grammarly Browser Extension

First, please make sure that the Grammarly browser extension is active. If you see a g..."
https://support.grammarly.com/hc/en-us/articles/360038081992-I-don-t-see-Grammarly-for-iPhone-after-installation#426,I don't see Grammarly for iPhone after installation,Grammarly for iPhone and iPad,"Title: I don't see Grammarly for iPhone after installation
Category: Grammarly for iPhone and iPad

If you don’t see Grammarly in the list of available keyboards, please check your iOS version first b..."
https://support.grammarly.com/hc/en-us/articles/115000090011-How-much-does-Grammarly-Pro-cost#427,How much does Grammarly Pro cost?,How to Upgrade,"Title: How much does Grammarly Pro cost?
Category: How to Upgrade

We offer monthly, quarterly, and annual subscriptions to Grammarly Pro:
Monthly subscription:
$30 USD/member/month
Quarterly subscrip..."
https://support.grammarly.com/hc/en-us/articles/23153676821773-Introducing-voice-features#428,Introducing voice features,Team Features,"Title: Introducing voice features
Category: Team Features

Included in:
Grammarly Business and Enterprise plans
Available to:
All member roles
To help organizations communicate more authentically and ..."
https://support.grammarly.com/hc/en-us/articles/38717930873229-Grammarly-for-Mac-s-background-processes-overview#429,Grammarly for Mac's background processes overview,Grammarly for Windows and Mac,"Title: Grammarly for Mac's background processes overview
Category: Grammarly for Windows and Mac

Grammarly for Mac leverages the system’s capabilities to spawn several different background processes...."
https://support.grammarly.com/hc/en-us/articles/16561823602445-I-can-t-find-my-documents-on-Android#430,I can’t find my documents on Android,Grammarly for Android,"Title: I can’t find my documents on Android
Category: Grammarly for Android

The Grammarly Editor is not available on Android-based mobile devices and tablets at this time, which means you won't be ab..."
https://support.grammarly.com/hc/en-us/articles/20916119474829-Privacy-and-security-FAQ#431,Privacy and security FAQ,Privacy and Security,"Title: Privacy and security FAQ
Category: Privacy and Security

Is Grammarly secure?
Ensuring the safety and security of our users' information is important to us at Grammarly. We
maintain protections..."
https://support.grammarly.com/hc/en-us/articles/4412642815117-Grammarly-for-iPhone-user-guide#432,Grammarly for iPhone user guide,Grammarly for iPhone,"Title: Grammarly for iPhone user guide
Category: Grammarly for iPhone

With Grammarly, your writing will remain polished even on the go. Whether you’re typing a quick text, writing an important email,..."
https://support.grammarly.com/hc/en-us/articles/22594181774605-Introducing-generative-AI-assistance-on-Grammarly-for-iPhone-and-iPad#433,Introducing generative AI assistance on Grammarly for iPhone and iPad,Grammarly for iPhone,"Title: Introducing generative AI assistance on Grammarly for iPhone and iPad
Category: Grammarly for iPhone

Leading the evolution of digital writing, Grammarly introduces its generative AI assistance..."
https://support.grammarly.com/hc/en-us/articles/360054000152-Change-subscription-settings#434,Change subscription settings,Manage Subscription & Billing,"Title: Change subscription settings
Category: Manage Subscription & Billing

Included in:
Grammarly Pro and Business plans
Managed by:
Admins
To change your subscription settings, follow these steps:
..."
https://support.grammarly.com/hc/en-us/articles/28936304999949-AI-Detector-user-guide#435,AI Detector user guide,Agents,"Title: AI Detector user guide
Category: Agents

The AI detection feature is created to empower our users with tools for responsible AI usage. It is your authenticity safeguard—it identifies text writt..."
https://support.grammarly.com/hc/en-us/articles/29754754563469-A-writing-preference-I-want-to-change-is-locked-by-the-admin#436,A writing preference I want to change is locked by the admin,Resolve Issues,"Title: A writing preference I want to change is locked by the admin
Category: Resolve Issues

If you’re an admin of a team plan, a writing preference may appear locked by the admin if you’re attemptin..."
https://support.grammarly.com/hc/en-us/articles/4412638077709-How-to-create-or-edit-documents-on-iPhones#437,How to create or edit documents on iPhones,Grammarly for iPhone,"Title: How to create or edit documents on iPhones
Category: Grammarly for iPhone

As an iPhone user, you can access the Grammarly iPhone Editor directly from your mobile device by
downloading Grammarl..."
https://support.grammarly.com/hc/en-us/articles/4410368818445-Configure-SCIM-provisioning-with-OneLogin#438,Configure SCIM provisioning with OneLogin,SAML Single Sign-On,"Title: Configure SCIM provisioning with OneLogin
Category: SAML Single Sign-On

Included in:
Grammarly Enterprise plans
Managed by:
Admins
This guide provides the steps required to configure SCIM prov..."
https://support.grammarly.com/hc/en-us/articles/19812297751053-Get-started-with-Grammarly#439,Get started with Grammarly,Questions about Grammarly features,"Title: Get started with Grammarly
Category: Questions about Grammarly features

Welcome! Grammarly helps people communicate with confidence across devices and platforms, and we’re excited for you to e..."
https://support.grammarly.com/hc/en-us/articles/115000089971-I-d-like-to-update-my-payment-information#440,I'd like to update my payment information,Update Your Account,"Title: I'd like to update my payment information
Category: Update Your Account

To change your payment method:
Sign in
to your Grammarly account.
Navigate to the
Subscription
tab in your account.
Clic..."
https://support.grammarly.com/hc/en-us/articles/115000090171-There-s-a-Grammarly-charge-on-my-credit-card-which-account-is-this-for#441,There’s a Grammarly charge on my credit card—which account is this for?,Fraud FAQ,"Title: There’s a Grammarly charge on my credit card—which account is this for?
Category: Fraud FAQ

If you’re unsure which account you used to purchase a subscription, try searching every email accoun..."
https://support.grammarly.com/hc/en-us/articles/115000091311-Grammarly-Blog#442,Grammarly Blog,Other Grammarly Services,"Title: Grammarly Blog
Category: Other Grammarly Services

The
Grammarly Blog
is the home of all things fascinating and fun about the English language...."
https://support.grammarly.com/hc/en-us/articles/4409703457549-Error-We-can-t-start-this-add-in-because-it-isn-t-set-up-properly#443,Error: We can't start this add-in because it isn't set up properly,Grammarly for Microsoft Word on Mac,"Title: Error: We can't start this add-in because it isn't set up properly
Category: Grammarly for Microsoft Word on Mac

If you see this error message, Office 365 products you’re using might be manage..."
https://support.grammarly.com/hc/en-us/articles/115000090971-Does-Grammarly-support-languages-other-than-English#444,Does Grammarly support languages other than English?,Common Questions,"Title: Does Grammarly support languages other than English?
Category: Common Questions

Currently, Grammarly supports only the English language.
With that being said, Grammarly recognizes a number of ..."
https://support.grammarly.com/hc/en-us/articles/31883019381645-Grammarly-for-Android-will-no-longer-be-available-on-Android-Go-devices#445,Grammarly for Android will no longer be available on Android Go devices,Grammarly for Android,"Title: Grammarly for Android will no longer be available on Android Go devices
Category: Grammarly for Android

Grammarly no longer supports Android Go devices. Due to performance limitations on these..."
https://support.grammarly.com/hc/en-us/articles/115000736292-How-to-install-Grammarly-for-iPhone#446,How to install Grammarly for iPhone,Grammarly for iPhone,"Title: How to install Grammarly for iPhone
Category: Grammarly for iPhone

Before you download and install this app, make sure Grammarly is compatible with your mobile device. We support all iOS devic..."
https://support.grammarly.com/hc/en-us/articles/115000091591-Uninstall-the-Grammarly-browser-extension#447,Uninstall the Grammarly browser extension,Grammarly Browser Extension,"Title: Uninstall the Grammarly browser extension
Category: Grammarly Browser Extension

Chrome
Safari
Firefox
Edge
To uninstall Grammarly for Chrome, right-click on the G icon on the Chrome toolbar an..."
https://support.grammarly.com/hc/en-us/articles/115000091392-My-account-and-Grammarly-Editor-settings#448,My account and Grammarly Editor settings,Grammarly Editor (classic),"Title: My account and Grammarly Editor settings
Category: Grammarly Editor (classic)

To change your account settings, click
Account
in the left-side panel at
https://app.grammarly.com/
. In your
Prof..."
https://support.grammarly.com/hc/en-us/articles/23933968316557-Grammarly-for-Nonprofits-and-NGOs-has-been-discontinued#449,Grammarly for Nonprofits and NGOs has been discontinued,Grammarly for Nonprofits and NGOs,"Title: Grammarly for Nonprofits and NGOs has been discontinued
Category: Grammarly for Nonprofits and NGOs

Grammarly for Nonprofits and NGOs, an initiative that offered free access to key Grammarly B..."
https://support.grammarly.com/hc/en-us/articles/360036884632-Does-Grammarly-use-Sub-processors#450,Does Grammarly use Sub-processors?,Privacy and Security,"Title: Does Grammarly use Sub-processors?
Category: Privacy and Security

Grammarly (including Coda) engages certain third-party vendors (i.e., Sub-processors) listed below to help us operate, provide..."
https://support.grammarly.com/hc/en-us/articles/36868778228109-Deprovisioned-user-accounts-are-not-removed-from-the-subscription#451,Deprovisioned user accounts are not removed from the subscription,Resolve Issues,"Title: Deprovisioned user accounts are not removed from the subscription
Category: Resolve Issues

Deprovisioning takes effect after a delay. After you deprovision user accounts in your identity provi..."
https://support.grammarly.com/hc/en-us/articles/115000090211-I-m-seeing-charges-from-Grammarly-that-I-did-not-authorize#452,I’m seeing charges from Grammarly that I did not authorize,Fraud FAQ,"Title: I’m seeing charges from Grammarly that I did not authorize
Category: Fraud FAQ

If you suspect someone is paying for a Grammarly subscription using your payment method without your consent, or ..."
https://support.grammarly.com/hc/en-us/articles/115000090052-Delete-your-Grammarly-account#453,Delete your Grammarly account,Account Settings,"Title: Delete your Grammarly account
Category: Account Settings

Note:
If you logged out of your Grammarly account, navigate to
grammarly.com/signin
. You should see a menu displaying the email addres..."
https://support.grammarly.com/hc/en-us/articles/360049189071-Can-I-get-a-refund-from-Grammarly#454,Can I get a refund from Grammarly?,Manage Payments,"Title: Can I get a refund from Grammarly?
Category: Manage Payments

You can cancel your paid Grammarly account at any time. However, as outlined in our
Terms of Service
, refunds are issued only if r..."
https://support.grammarly.com/hc/en-us/articles/360040778172-Receive-a-refund-for-an-individual-plan-after-upgrading-to-a-team-plan#455,Receive a refund for an individual plan after upgrading to a team plan,Manage Subscription & Billing,"Title: Receive a refund for an individual plan after upgrading to a team plan
Category: Manage Subscription & Billing

For admins of team plans:
If you purchase a Grammarly Business or a Grammarly Pro..."
https://support.grammarly.com/hc/en-us/articles/360041041912-Grammarly-for-Microsoft-Word-on-Mac-system-requirements#456,Grammarly for Microsoft Word on Mac system requirements,Grammarly for Microsoft Word on Mac,"Title: Grammarly for Microsoft Word on Mac system requirements
Category: Grammarly for Microsoft Word on Mac

The following system requirements must be met in order to run
Grammarly for Microsoft Word..."
https://support.grammarly.com/hc/en-us/articles/360047798371-Error-Grammarly-add-in-has-failed-to-load#457,Error: Grammarly add-in has failed to load,Grammarly for Microsoft Office,"Title: Error: Grammarly add-in has failed to load
Category: Grammarly for Microsoft Office

If you see “Grammarly add-in has failed to load,"" try one of the solutions below:
Note:
At this time, Gramma..."
https://support.grammarly.com/hc/en-us/articles/360050724352-Error-The-Grammarly-add-in-has-stopped-working#458,Error: The Grammarly add-in has stopped working,Grammarly for Microsoft Office,"Title: Error: The Grammarly add-in has stopped working
Category: Grammarly for Microsoft Office

If you see this error message, please copy the error code that you see and submit it in
a support reque..."
https://support.grammarly.com/hc/en-us/articles/115000090552-How-to-enable-the-inactive-Grammarly-add-in#459,How to enable the inactive Grammarly add-in,Grammarly for Microsoft Office,"Title: How to enable the inactive Grammarly add-in
Category: Grammarly for Microsoft Office

If Grammarly is listed as inactive and remains inactive even after you try to activate it, follow the steps..."
https://support.grammarly.com/hc/en-us/articles/4409116184973-How-to-deactivate-or-uninstall-Grammarly-for-Safari-on-iOS#460,How to deactivate or uninstall Grammarly for Safari on iOS,Grammarly for iPhone,"Title: How to deactivate or uninstall Grammarly for Safari on iOS
Category: Grammarly for iPhone

You can turn off Grammarly on a specific website forever or until the next visit by tapping the power ..."
https://support.grammarly.com/hc/en-us/articles/27952426585485-How-to-switch-to-the-Grammarly-Keyboard-on-iPadOS-17-or-newer-using-a-hardware-keyboard#461,How to switch to the Grammarly Keyboard on iPadOS 17 or newer using a hardware keyboard,Grammarly for iPad,"Title: How to switch to the Grammarly Keyboard on iPadOS 17 or newer using a hardware keyboard
Category: Grammarly for iPad

With the release of iPadOS 17, Apple has changed how you interact with exte..."
https://support.grammarly.com/hc/en-us/articles/115000930791-Accept-an-invitation-to-join-your-team-s-Grammarly-plan#462,Accept an invitation to join your team’s Grammarly plan,Manage Members & Permissions,"Title: Accept an invitation to join your team’s Grammarly plan
Category: Manage Members & Permissions

If you were invited to your team’s Grammarly plan, check your inbox for an invitation email title..."
